dispositionID,clientID,accountID,dispositionType
2463,C00002463,A00002028,OWNER
2464,C00002464,A00002029,OWNER
2465,C00002465,A00002030,OWNER
2467,C00002467,A00002032,OWNER
2468,C00002468,A00002033,OWNER
2469,C00002469,A00002034,OWNER
2470,C00002470,A00002035,OWNER
2471,C00002471,A00002035,DISPONENT
2472,C00002472,A00002036,OWNER
2473,C00002473,A00002037,OWNER
2474,C00002474,A00002038,OWNER
2475,C00002475,A00002039,OWNER
2476,C00002476,A00002040,OWNER
2477,C00002477,A00002040,DISPONENT
2478,C00002478,A00002041,OWNER
2479,C00002479,A00002042,OWNER
2480,C00002480,A00002043,OWNER
2481,C00002481,A00002044,OWNER
2482,C00002482,A00002045,OWNER
2483,C00002483,A00002045,DISPONENT
2484,C00002484,A00002046,OWNER
2485,C00002485,A00002047,OWNER
2486,C00002486,A00002048,OWNER
2487,C00002487,A00002049,OWNER
2488,C00002488,A00002050,OWNER
2489,C00002489,A00002051,OWNER
2490,C00002490,A00002052,OWNER
2491,C00002491,A00002053,OWNER
2492,C00002492,A00002053,DISPONENT
2493,C00002493,A00002054,OWNER
2494,C00002494,A00002055,OWNER
2495,C00002495,A00002056,OWNER
2496,C00002496,A00002057,OWNER
2497,C00002497,A00002058,OWNER
2498,C00002498,A00002059,OWNER
2499,C00002499,A00002060,OWNER
2500,C00002500,A00002061,OWNER
2501,C00002501,A00002062,OWNER
2502,C00002502,A00002063,OWNER
2503,C00002503,A00002064,OWNER
2504,C00002504,A00002065,OWNER
2505,C00002505,A00002066,OWNER
2506,C00002506,A00002067,OWNER
2507,C00002507,A00002068,OWNER
2508,C00002508,A00002069,OWNER
2509,C00002509,A00002069,DISPONENT
2510,C00002510,A00002070,OWNER
2511,C00002511,A00002071,OWNER
2512,C00002512,A00002071,DISPONENT
2513,C00002513,A00002072,OWNER
2514,C00002514,A00002073,OWNER
2515,C00002515,A00002074,OWNER
2516,C00002516,A00002075,OWNER
2517,C00002517,A00002076,OWNER
2518,C00002518,A00002076,DISPONENT
2519,C00002519,A00002077,OWNER
2520,C00002520,A00002078,OWNER
2521,C00002521,A00002079,OWNER
2522,C00002522,A00002080,OWNER
2523,C00002523,A00002080,DISPONENT
2524,C00002524,A00002081,OWNER
2525,C00002525,A00002082,OWNER
2526,C00002526,A00002083,OWNER
2527,C00002527,A00002084,OWNER
2528,C00002528,A00002085,OWNER
2529,C00002529,A00002086,OWNER
2530,C00002530,A00002087,OWNER
2531,C00002531,A00002088,OWNER
2532,C00002532,A00002089,OWNER
2533,C00002533,A00002090,OWNER
2534,C00002534,A00002091,OWNER
2535,C00002535,A00002092,OWNER
2536,C00002536,A00002093,OWNER
2537,C00002537,A00002094,OWNER
2538,C00002538,A00002095,OWNER
2539,C00002539,A00002096,OWNER
2540,C00002540,A00002097,OWNER
2542,C00002542,A00002099,OWNER
2543,C00002543,A00002099,DISPONENT
2545,C00002545,A00002101,OWNER
2546,C00002546,A00002102,OWNER
2547,C00002547,A00002103,OWNER
2548,C00002548,A00002104,OWNER
2549,C00002549,A00002105,OWNER
2550,C00002550,A00002106,OWNER
2551,C00002551,A00002107,OWNER
2552,C00002552,A00002108,OWNER
2553,C00002553,A00002109,OWNER
2554,C00002554,A00002110,OWNER
2555,C00002555,A00002111,OWNER
2556,C00002556,A00002112,OWNER
2557,C00002557,A00002113,OWNER
2558,C00002558,A00002114,OWNER
2559,C00002559,A00002115,OWNER
2560,C00002560,A00002116,OWNER
2561,C00002561,A00002117,OWNER
2562,C00002562,A00002118,OWNER
2563,C00002563,A00002119,OWNER
2565,C00002565,A00002121,OWNER
2566,C00002566,A00002122,OWNER
2567,C00002567,A00002123,OWNER
2568,C00002568,A00002123,DISPONENT
2569,C00002569,A00002124,OWNER
2570,C00002570,A00002124,DISPONENT
2571,C00002571,A00002125,OWNER
2572,C00002572,A00002126,OWNER
2573,C00002573,A00002127,OWNER
2574,C00002574,A00002128,OWNER
2576,C00002576,A00002130,OWNER
2577,C00002577,A00002131,OWNER
2578,C00002578,A00002132,OWNER
2579,C00002579,A00002133,OWNER
2580,C00002580,A00002133,DISPONENT
2581,C00002581,A00002134,OWNER
2582,C00002582,A00002135,OWNER
2583,C00002583,A00002136,OWNER
2584,C00002584,A00002137,OWNER
2585,C00002585,A00002138,OWNER
2586,C00002586,A00002139,OWNER
2587,C00002587,A00002139,DISPONENT
2588,C00002588,A00002140,OWNER
2589,C00002589,A00002141,OWNER
2590,C00002590,A00002142,OWNER
2591,C00002591,A00002142,DISPONENT
2592,C00002592,A00002143,OWNER
2593,C00002593,A00002143,DISPONENT
2594,C00002594,A00002144,OWNER
2596,C00002596,A00002146,OWNER
2597,C00002597,A00002147,OWNER
2598,C00002598,A00002147,DISPONENT
2599,C00002599,A00002148,OWNER
2600,C00002600,A00002149,OWNER
2601,C00002601,A00002150,OWNER
2602,C00002602,A00002150,DISPONENT
2603,C00002603,A00002151,OWNER
2604,C00002604,A00002152,OWNER
2605,C00002605,A00002152,DISPONENT
2606,C00002606,A00002153,OWNER
2607,C00002607,A00002154,OWNER
2608,C00002608,A00002155,OWNER
2609,C00002609,A00002156,OWNER
2610,C00002610,A00002156,DISPONENT
2611,C00002611,A00002157,OWNER
2612,C00002612,A00002158,OWNER
2613,C00002613,A00002159,OWNER
2614,C00002614,A00002160,OWNER
2615,C00002615,A00002161,OWNER
2616,C00002616,A00002162,OWNER
2617,C00002617,A00002162,DISPONENT
2618,C00002618,A00002163,OWNER
2619,C00002619,A00002164,OWNER
2620,C00002620,A00002164,DISPONENT
2621,C00002621,A00002165,OWNER
2622,C00002622,A00002166,OWNER
2623,C00002623,A00002167,OWNER
2625,C00002625,A00002169,OWNER
2626,C00002626,A00002170,OWNER
2628,C00002628,A00002172,OWNER
2629,C00002629,A00002172,DISPONENT
2630,C00002630,A00002173,OWNER
2631,C00002631,A00002174,OWNER
2632,C00002632,A00002174,DISPONENT
2633,C00002633,A00002175,OWNER
2635,C00002635,A00002176,OWNER
2636,C00002636,A00002177,OWNER
2637,C00002637,A00002178,OWNER
2638,C00002638,A00002179,OWNER
2639,C00002639,A00002180,OWNER
2640,C00002640,A00002180,DISPONENT
2642,C00002642,A00002182,OWNER
2643,C00002643,A00002183,OWNER
2644,C00002644,A00002184,OWNER
2645,C00002645,A00002185,OWNER
2646,C00002646,A00002186,OWNER
2647,C00002647,A00002187,OWNER
2648,C00002648,A00002187,DISPONENT
2650,C00002650,A00002189,OWNER
2651,C00002651,A00002189,DISPONENT
2652,C00002652,A00002190,OWNER
2653,C00002653,A00002191,OWNER
2654,C00002654,A00002192,OWNER
2655,C00002655,A00002193,OWNER
2656,C00002656,A00002194,OWNER
2657,C00002657,A00002195,OWNER
2658,C00002658,A00002196,OWNER
2659,C00002659,A00002197,OWNER
2661,C00002661,A00002199,OWNER
2662,C00002662,A00002200,OWNER
2663,C00002663,A00002201,OWNER
2666,C00002666,A00002203,OWNER
2667,C00002667,A00002204,OWNER
2668,C00002668,A00002204,DISPONENT
2669,C00002669,A00002205,OWNER
2670,C00002670,A00002206,OWNER
2671,C00002671,A00002207,OWNER
2672,C00002672,A00002208,OWNER
2673,C00002673,A00002209,OWNER
2674,C00002674,A00002209,DISPONENT
2675,C00002675,A00002210,OWNER
2676,C00002676,A00002211,OWNER
2677,C00002677,A00002212,OWNER
2678,C00002678,A00002212,DISPONENT
2679,C00002679,A00002213,OWNER
2680,C00002680,A00002213,DISPONENT
2681,C00002681,A00002214,OWNER
2682,C00002682,A00002214,DISPONENT
2683,C00002683,A00002215,OWNER
2684,C00002684,A00002216,OWNER
2685,C00002685,A00002217,OWNER
2686,C00002686,A00002218,OWNER
2687,C00002687,A00002218,DISPONENT
2688,C00002688,A00002219,OWNER
2689,C00002689,A00002220,OWNER
2690,C00002690,A00002221,OWNER
2691,C00002691,A00002222,OWNER
2692,C00002692,A00002223,OWNER
2693,C00002693,A00002224,OWNER
2694,C00002694,A00002225,OWNER
2695,C00002695,A00002225,DISPONENT
2696,C00002696,A00002226,OWNER
2697,C00002697,A00002226,DISPONENT
2698,C00002698,A00002227,OWNER
2699,C00002699,A00002227,DISPONENT
2700,C00002700,A00002228,OWNER
2701,C00002701,A00002229,OWNER
2702,C00002702,A00002230,OWNER
2703,C00002703,A00002231,OWNER
2704,C00002704,A00002232,OWNER
2705,C00002705,A00002233,OWNER
2706,C00002706,A00002234,OWNER
2707,C00002707,A00002235,OWNER
2708,C00002708,A00002236,OWNER
2709,C00002709,A00002237,OWNER
2712,C00002712,A00002239,OWNER
2713,C00002713,A00002240,OWNER
2714,C00002714,A00002241,OWNER
2715,C00002715,A00002242,OWNER
2716,C00002716,A00002243,OWNER
2717,C00002717,A00002244,OWNER
2718,C00002718,A00002244,DISPONENT
2719,C00002719,A00002245,OWNER
2720,C00002720,A00002246,OWNER
2721,C00002721,A00002247,OWNER
2724,C00002724,A00002250,OWNER
2726,C00002726,A00002252,OWNER
2727,C00002727,A00002252,DISPONENT
2728,C00002728,A00002253,OWNER
2729,C00002729,A00002254,OWNER
2730,C00002730,A00002255,OWNER
2731,C00002731,A00002256,OWNER
2732,C00002732,A00002257,OWNER
2733,C00002733,A00002258,OWNER
2734,C00002734,A00002258,DISPONENT
2735,C00002735,A00002259,OWNER
2736,C00002736,A00002260,OWNER
2738,C00002738,A00002261,OWNER
2739,C00002739,A00002262,OWNER
2740,C00002740,A00002263,OWNER
2741,C00002741,A00002264,OWNER
2742,C00002742,A00002265,OWNER
2743,C00002743,A00002266,OWNER
2744,C00002744,A00002266,DISPONENT
2745,C00002745,A00002267,OWNER
2746,C00002746,A00002268,OWNER
2747,C00002747,A00002269,OWNER
2748,C00002748,A00002269,DISPONENT
2749,C00002749,A00002270,OWNER
2750,C00002750,A00002270,DISPONENT
2751,C00002751,A00002271,OWNER
2752,C00002752,A00002272,OWNER
2754,C00002754,A00002274,OWNER
2755,C00002755,A00002275,OWNER
2756,C00002756,A00002276,OWNER
2758,C00002758,A00002278,OWNER
2759,C00002759,A00002279,OWNER
2760,C00002760,A00002280,OWNER
2761,C00002761,A00002281,OWNER
2762,C00002762,A00002282,OWNER
2765,C00002765,A00002285,OWNER
2766,C00002766,A00002286,OWNER
2767,C00002767,A00002286,DISPONENT
2768,C00002768,A00002287,OWNER
2769,C00002769,A00002288,OWNER
2770,C00002770,A00002289,OWNER
2771,C00002771,A00002290,OWNER
2772,C00002772,A00002290,DISPONENT
2773,C00002773,A00002291,OWNER
2774,C00002774,A00002291,DISPONENT
2775,C00002775,A00002292,OWNER
2776,C00002776,A00002293,OWNER
2777,C00002777,A00002294,OWNER
2778,C00002778,A00002295,OWNER
2779,C00002779,A00002296,OWNER
2780,C00002780,A00002296,DISPONENT
2781,C00002781,A00002297,OWNER
2782,C00002782,A00002298,OWNER
2783,C00002783,A00002299,OWNER
2784,C00002784,A00002300,OWNER
2785,C00002785,A00002301,OWNER
2786,C00002786,A00002302,OWNER
2787,C00002787,A00002303,OWNER
2788,C00002788,A00002304,OWNER
2789,C00002789,A00002305,OWNER
2790,C00002790,A00002306,OWNER
2791,C00002791,A00002307,OWNER
2794,C00002794,A00002309,OWNER
2795,C00002795,A00002309,DISPONENT
2796,C00002796,A00002310,OWNER
2797,C00002797,A00002311,OWNER
2798,C00002798,A00002312,OWNER
2799,C00002799,A00002313,OWNER
2800,C00002800,A00002314,OWNER
2801,C00002801,A00002315,OWNER
2802,C00002802,A00002316,OWNER
2803,C00002803,A00002317,OWNER
2804,C00002804,A00002317,DISPONENT
2805,C00002805,A00002318,OWNER
2806,C00002806,A00002319,OWNER
2808,C00002808,A00002321,OWNER
2809,C00002809,A00002322,OWNER
2810,C00002810,A00002323,OWNER
2811,C00002811,A00002324,OWNER
2812,C00002812,A00002325,OWNER
2813,C00002813,A00002326,OWNER
2814,C00002814,A00002327,OWNER
2815,C00002815,A00002328,OWNER
2816,C00002816,A00002328,DISPONENT
2817,C00002817,A00002329,OWNER
2818,C00002818,A00002330,OWNER
2819,C00002819,A00002331,OWNER
2820,C00002820,A00002332,OWNER
2821,C00002821,A00002333,OWNER
2822,C00002822,A00002334,OWNER
2823,C00002823,A00002335,OWNER
2824,C00002824,A00002336,OWNER
2825,C00002825,A00002337,OWNER
2826,C00002826,A00002338,OWNER
2827,C00002827,A00002339,OWNER
2828,C00002828,A00002340,OWNER
2829,C00002829,A00002341,OWNER
2830,C00002830,A00002342,OWNER
2831,C00002831,A00002343,OWNER
2832,C00002832,A00002344,OWNER
2833,C00002833,A00002344,DISPONENT
2834,C00002834,A00002345,OWNER
2835,C00002835,A00002346,OWNER
2836,C00002836,A00002347,OWNER
2837,C00002837,A00002347,DISPONENT
2838,C00002838,A00002348,OWNER
2839,C00002839,A00002349,OWNER
2840,C00002840,A00002349,DISPONENT
2841,C00002841,A00002350,OWNER
2842,C00002842,A00002351,OWNER
2843,C00002843,A00002352,OWNER
2844,C00002844,A00002353,OWNER
2845,C00002845,A00002354,OWNER
2846,C00002846,A00002355,OWNER
2847,C00002847,A00002356,OWNER
2848,C00002848,A00002356,DISPONENT
2849,C00002849,A00002357,OWNER
2850,C00002850,A00002358,OWNER
2851,C00002851,A00002359,OWNER
2852,C00002852,A00002360,OWNER
2853,C00002853,A00002361,OWNER
2854,C00002854,A00002362,OWNER
2855,C00002855,A00002362,DISPONENT
2856,C00002856,A00002363,OWNER
2857,C00002857,A00002364,OWNER
2858,C00002858,A00002365,OWNER
2859,C00002859,A00002366,OWNER
2860,C00002860,A00002367,OWNER
2862,C00002862,A00002369,OWNER
2863,C00002863,A00002369,DISPONENT
2864,C00002864,A00002370,OWNER
2865,C00002865,A00002371,OWNER
2866,C00002866,A00002371,DISPONENT
2867,C00002867,A00002372,OWNER
2868,C00002868,A00002373,OWNER
2869,C00002869,A00002374,OWNER
2870,C00002870,A00002375,OWNER
2871,C00002871,A00002376,OWNER
2872,C00002872,A00002377,OWNER
2873,C00002873,A00002378,OWNER
2874,C00002874,A00002379,OWNER
2875,C00002875,A00002380,OWNER
2876,C00002876,A00002381,OWNER
2877,C00002877,A00002382,OWNER
2878,C00002878,A00002383,OWNER
2879,C00002879,A00002384,OWNER
2880,C00002880,A00002385,OWNER
2881,C00002881,A00002386,OWNER
2882,C00002882,A00002387,OWNER
2883,C00002883,A00002388,OWNER
2884,C00002884,A00002389,OWNER
2885,C00002885,A00002390,OWNER
2886,C00002886,A00002390,DISPONENT
2887,C00002887,A00002391,OWNER
2888,C00002888,A00002392,OWNER
2889,C00002889,A00002393,OWNER
2890,C00002890,A00002394,OWNER
2891,C00002891,A00002394,DISPONENT
2892,C00002892,A00002395,OWNER
2893,C00002893,A00002396,OWNER
2894,C00002894,A00002397,OWNER
2895,C00002895,A00002398,OWNER
2896,C00002896,A00002399,OWNER
2897,C00002897,A00002400,OWNER
2898,C00002898,A00002400,DISPONENT
2899,C00002899,A00002401,OWNER
2900,C00002900,A00002402,OWNER
2901,C00002901,A00002403,OWNER
2902,C00002902,A00002404,OWNER
2903,C00002903,A00002404,DISPONENT
2904,C00002904,A00002405,OWNER
2905,C00002905,A00002405,DISPONENT
2906,C00002906,A00002406,OWNER
2907,C00002907,A00002406,DISPONENT
2908,C00002908,A00002407,OWNER
2909,C00002909,A00002408,OWNER
2910,C00002910,A00002409,OWNER
2911,C00002911,A00002410,OWNER
2912,C00002912,A00002410,DISPONENT
2913,C00002913,A00002411,OWNER
2915,C00002915,A00002413,OWNER
2916,C00002916,A00002414,OWNER
2917,C00002917,A00002415,OWNER
2918,C00002918,A00002416,OWNER
2919,C00002919,A00002416,DISPONENT
2920,C00002920,A00002417,OWNER
2921,C00002921,A00002418,OWNER
2922,C00002922,A00002419,OWNER
2923,C00002923,A00002420,OWNER
2924,C00002924,A00002421,OWNER
2925,C00002925,A00002421,DISPONENT
2926,C00002926,A00002422,OWNER
2927,C00002927,A00002422,DISPONENT
2928,C00002928,A00002423,OWNER
2929,C00002929,A00002424,OWNER
2930,C00002930,A00002425,OWNER
2932,C00002932,A00002427,OWNER
2933,C00002933,A00002428,OWNER
2934,C00002934,A00002428,DISPONENT
2935,C00002935,A00002429,OWNER
2936,C00002936,A00002430,OWNER
2937,C00002937,A00002431,OWNER
2938,C00002938,A00002432,OWNER
2939,C00002939,A00002433,OWNER
2940,C00002940,A00002434,OWNER
2941,C00002941,A00002435,OWNER
2942,C00002942,A00002436,OWNER
2943,C00002943,A00002437,OWNER
2944,C00002944,A00002438,OWNER
2945,C00002945,A00002439,OWNER
2946,C00002946,A00002439,DISPONENT
2947,C00002947,A00002440,OWNER
2948,C00002948,A00002441,OWNER
2949,C00002949,A00002442,OWNER
2950,C00002950,A00002443,OWNER
2951,C00002951,A00002444,OWNER
2952,C00002952,A00002445,OWNER
2953,C00002953,A00002446,OWNER
2954,C00002954,A00002447,OWNER
2955,C00002955,A00002447,DISPONENT
2956,C00002956,A00002448,OWNER
2957,C00002957,A00002449,OWNER
2958,C00002958,A00002450,OWNER
2959,C00002959,A00002451,OWNER
2960,C00002960,A00002452,OWNER
2961,C00002961,A00002452,DISPONENT
2962,C00002962,A00002453,OWNER
2963,C00002963,A00002453,DISPONENT
2964,C00002964,A00002454,OWNER
2965,C00002965,A00002455,OWNER
2966,C00002966,A00002456,OWNER
2967,C00002967,A00002457,OWNER
2968,C00002968,A00002458,OWNER
2969,C00002969,A00002459,OWNER
2970,C00002970,A00002459,DISPONENT
2971,C00002971,A00002460,OWNER
2972,C00002972,A00002461,OWNER
2974,C00002974,A00002463,OWNER
2975,C00002975,A00002464,OWNER
2976,C00002976,A00002465,OWNER
2977,C00002977,A00002466,OWNER
2978,C00002978,A00002467,OWNER
2979,C00002979,A00002468,OWNER
2980,C00002980,A00002469,OWNER
2981,C00002981,A00002470,OWNER
2982,C00002982,A00002471,OWNER
2983,C00002983,A00002471,DISPONENT
2984,C00002984,A00002472,OWNER
2985,C00002985,A00002472,DISPONENT
2986,C00002986,A00002473,OWNER
2987,C00002987,A00002473,DISPONENT
2988,C00002988,A00002474,OWNER
2989,C00002989,A00002475,OWNER
2990,C00002990,A00002476,OWNER
2991,C00002991,A00002476,DISPONENT
2992,C00002992,A00002477,OWNER
2994,C00002994,A00002479,OWNER
2995,C00002995,A00002480,OWNER
2996,C00002996,A00002481,OWNER
2997,C00002997,A00002482,OWNER
2998,C00002998,A00002483,OWNER
2999,C00002999,A00002484,OWNER
3000,C00003000,A00002485,OWNER
3001,C00003001,A00002486,OWNER
3002,C00003002,A00002487,OWNER
3003,C00003003,A00002488,OWNER
3004,C00003004,A00002488,DISPONENT
3005,C00003005,A00002489,OWNER
3006,C00003006,A00002490,OWNER
3007,C00003007,A00002491,OWNER
3008,C00003008,A00002492,OWNER
3009,C00003009,A00002493,OWNER
3010,C00003010,A00002493,DISPONENT
3011,C00003011,A00002494,OWNER
3012,C00003012,A00002495,OWNER
3013,C00003013,A00002496,OWNER
3014,C00003014,A00002496,DISPONENT
3015,C00003015,A00002497,OWNER
3016,C00003016,A00002498,OWNER
3017,C00003017,A00002499,OWNER
3018,C00003018,A00002500,OWNER
3019,C00003019,A00002501,OWNER
3020,C00003020,A00002502,OWNER
3021,C00003021,A00002503,OWNER
3022,C00003022,A00002503,DISPONENT
3023,C00003023,A00002504,OWNER
3024,C00003024,A00002505,OWNER
3025,C00003025,A00002505,DISPONENT
3026,C00003026,A00002506,OWNER
3027,C00003027,A00002507,OWNER
3028,C00003028,A00002508,OWNER
3029,C00003029,A00002509,OWNER
3030,C00003030,A00002510,OWNER
3031,C00003031,A00002511,OWNER
3032,C00003032,A00002511,DISPONENT
3035,C00003035,A00002513,OWNER
3036,C00003036,A00002514,OWNER
3037,C00003037,A00002515,OWNER
3038,C00003038,A00002516,OWNER
3039,C00003039,A00002517,OWNER
3041,C00003041,A00002519,OWNER
3042,C00003042,A00002520,OWNER
3043,C00003043,A00002521,OWNER
3044,C00003044,A00002522,OWNER
3045,C00003045,A00002523,OWNER
3046,C00003046,A00002524,OWNER
3047,C00003047,A00002525,OWNER
3048,C00003048,A00002526,OWNER
3049,C00003049,A00002527,OWNER
3050,C00003050,A00002527,DISPONENT
3051,C00003051,A00002528,OWNER
3054,C00003054,A00002530,OWNER
3055,C00003055,A00002531,OWNER
3056,C00003056,A00002532,OWNER
3057,C00003057,A00002532,DISPONENT
3058,C00003058,A00002533,OWNER
3059,C00003059,A00002534,OWNER
3060,C00003060,A00002535,OWNER
3061,C00003061,A00002535,DISPONENT
3062,C00003062,A00002536,OWNER
3063,C00003063,A00002537,OWNER
3064,C00003064,A00002538,OWNER
3065,C00003065,A00002539,OWNER
3066,C00003066,A00002540,OWNER
3067,C00003067,A00002541,OWNER
3068,C00003068,A00002541,DISPONENT
3069,C00003069,A00002542,OWNER
3070,C00003070,A00002543,OWNER
3071,C00003071,A00002544,OWNER
3072,C00003072,A00002545,OWNER
3073,C00003073,A00002545,DISPONENT
3074,C00003074,A00002546,OWNER
3075,C00003075,A00002547,OWNER
3076,C00003076,A00002548,OWNER
3077,C00003077,A00002549,OWNER
3078,C00003078,A00002549,DISPONENT
3079,C00003079,A00002550,OWNER
3080,C00003080,A00002551,OWNER
3081,C00003081,A00002551,DISPONENT
3082,C00003082,A00002552,OWNER
3083,C00003083,A00002553,OWNER
3084,C00003084,A00002554,OWNER
3085,C00003085,A00002555,OWNER
3086,C00003086,A00002555,DISPONENT
3087,C00003087,A00002556,OWNER
3088,C00003088,A00002557,OWNER
3089,C00003089,A00002558,OWNER
3090,C00003090,A00002559,OWNER
3091,C00003091,A00002560,OWNER
3092,C00003092,A00002561,OWNER
3093,C00003093,A00002562,OWNER
3094,C00003094,A00002563,OWNER
3095,C00003095,A00002564,OWNER
3096,C00003096,A00002565,OWNER
3097,C00003097,A00002566,OWNER
3098,C00003098,A00002567,OWNER
3099,C00003099,A00002568,OWNER
3100,C00003100,A00002569,OWNER
3101,C00003101,A00002570,OWNER
3102,C00003102,A00002571,OWNER
3103,C00003103,A00002572,OWNER
3104,C00003104,A00002573,OWNER
3105,C00003105,A00002574,OWNER
3106,C00003106,A00002575,OWNER
3107,C00003107,A00002576,OWNER
3108,C00003108,A00002576,DISPONENT
3109,C00003109,A00002577,OWNER
3110,C00003110,A00002578,OWNER
3111,C00003111,A00002578,DISPONENT
3112,C00003112,A00002579,OWNER
3113,C00003113,A00002580,OWNER
3114,C00003114,A00002580,DISPONENT
3115,C00003115,A00002581,OWNER
3116,C00003116,A00002582,OWNER
3117,C00003117,A00002583,OWNER
3118,C00003118,A00002583,DISPONENT
3119,C00003119,A00002584,OWNER
3120,C00003120,A00002585,OWNER
3121,C00003121,A00002586,OWNER
3122,C00003122,A00002586,DISPONENT
3123,C00003123,A00002587,OWNER
3124,C00003124,A00002588,OWNER
3125,C00003125,A00002589,OWNER
3126,C00003126,A00002590,OWNER
3127,C00003127,A00002591,OWNER
3128,C00003128,A00002592,OWNER
3129,C00003129,A00002593,OWNER
3130,C00003130,A00002594,OWNER
3131,C00003131,A00002595,OWNER
3132,C00003132,A00002596,OWNER
3133,C00003133,A00002597,OWNER
3134,C00003134,A00002598,OWNER
3135,C00003135,A00002599,OWNER
3136,C00003136,A00002600,OWNER
3137,C00003137,A00002601,OWNER
3138,C00003138,A00002601,DISPONENT
3139,C00003139,A00002602,OWNER
3140,C00003140,A00002602,DISPONENT
3141,C00003141,A00002603,OWNER
3142,C00003142,A00002604,OWNER
3143,C00003143,A00002605,OWNER
3144,C00003144,A00002606,OWNER
3145,C00003145,A00002606,DISPONENT
3146,C00003146,A00002607,OWNER
3147,C00003147,A00002608,OWNER
3148,C00003148,A00002609,OWNER
3149,C00003149,A00002609,DISPONENT
3150,C00003150,A00002610,OWNER
3151,C00003151,A00002611,OWNER
3152,C00003152,A00002612,OWNER
3153,C00003153,A00002613,OWNER
3154,C00003154,A00002613,DISPONENT
3155,C00003155,A00002614,OWNER
3156,C00003156,A00002615,OWNER
3157,C00003157,A00002616,OWNER
3158,C00003158,A00002617,OWNER
3159,C00003159,A00002618,OWNER
3160,C00003160,A00002619,OWNER
3161,C00003161,A00002620,OWNER
3162,C00003162,A00002621,OWNER
3163,C00003163,A00002622,OWNER
3164,C00003164,A00002622,DISPONENT
3165,C00003165,A00002623,OWNER
3166,C00003166,A00002624,OWNER
3167,C00003167,A00002625,OWNER
3170,C00003170,A00002627,OWNER
3171,C00003171,A00002627,DISPONENT
3172,C00003172,A00002628,OWNER
3173,C00003173,A00002629,OWNER
3174,C00003174,A00002629,DISPONENT
3175,C00003175,A00002630,OWNER
3176,C00003176,A00002631,OWNER
3177,C00003177,A00002632,OWNER
3178,C00003178,A00002633,OWNER
3179,C00003179,A00002634,OWNER
3180,C00003180,A00002634,DISPONENT
3181,C00003181,A00002635,OWNER
3182,C00003182,A00002636,OWNER
3183,C00003183,A00002637,OWNER
3184,C00003184,A00002638,OWNER
3185,C00003185,A00002639,OWNER
3186,C00003186,A00002640,OWNER
3187,C00003187,A00002641,OWNER
3188,C00003188,A00002642,OWNER
3190,C00003190,A00002644,OWNER
3191,C00003191,A00002645,OWNER
3192,C00003192,A00002646,OWNER
3193,C00003193,A00002647,OWNER
3194,C00003194,A00002648,OWNER
3195,C00003195,A00002649,OWNER
3196,C00003196,A00002650,OWNER
3197,C00003197,A00002651,OWNER
3198,C00003198,A00002651,DISPONENT
3199,C00003199,A00002652,OWNER
3200,C00003200,A00002652,DISPONENT
3201,C00003201,A00002653,OWNER
3202,C00003202,A00002654,OWNER
3203,C00003203,A00002655,OWNER
3204,C00003204,A00002655,DISPONENT
3205,C00003205,A00002656,OWNER
3206,C00003206,A00002656,DISPONENT
3207,C00003207,A00002657,OWNER
3208,C00003208,A00002658,OWNER
3209,C00003209,A00002658,DISPONENT
3210,C00003210,A00002659,OWNER
3211,C00003211,A00002660,OWNER
3213,C00003213,A00002661,OWNER
3214,C00003214,A00002662,OWNER
3215,C00003215,A00002663,OWNER
3216,C00003216,A00002664,OWNER
3217,C00003217,A00002665,OWNER
3218,C00003218,A00002666,OWNER
3219,C00003219,A00002666,DISPONENT
3220,C00003220,A00002667,OWNER
3221,C00003221,A00002667,DISPONENT
3222,C00003222,A00002668,OWNER
3225,C00003225,A00002670,OWNER
3226,C00003226,A00002671,OWNER
3227,C00003227,A00002672,OWNER
3228,C00003228,A00002673,OWNER
3229,C00003229,A00002674,OWNER
3230,C00003230,A00002675,OWNER
3231,C00003231,A00002676,OWNER
3232,C00003232,A00002677,OWNER
3233,C00003233,A00002678,OWNER
3234,C00003234,A00002679,OWNER
3235,C00003235,A00002680,OWNER
3236,C00003236,A00002681,OWNER
3239,C00003239,A00002684,OWNER
3240,C00003240,A00002685,OWNER
3241,C00003241,A00002686,OWNER
3242,C00003242,A00002686,DISPONENT
3243,C00003243,A00002687,OWNER
3244,C00003244,A00002688,OWNER
3245,C00003245,A00002689,OWNER
3246,C00003246,A00002690,OWNER
3247,C00003247,A00002691,OWNER
3248,C00003248,A00002692,OWNER
3249,C00003249,A00002693,OWNER
3250,C00003250,A00002693,DISPONENT
3251,C00003251,A00002694,OWNER
3252,C00003252,A00002694,DISPONENT
3253,C00003253,A00002695,OWNER
3254,C00003254,A00002696,OWNER
3255,C00003255,A00002697,OWNER
3256,C00003256,A00002698,OWNER
3257,C00003257,A00002699,OWNER
3258,C00003258,A00002700,OWNER
3259,C00003259,A00002701,OWNER
3260,C00003260,A00002702,OWNER
3261,C00003261,A00002702,DISPONENT
3262,C00003262,A00002703,OWNER
3264,C00003264,A00002705,OWNER
3265,C00003265,A00002706,OWNER
3266,C00003266,A00002706,DISPONENT
3267,C00003267,A00002707,OWNER
3268,C00003268,A00002708,OWNER
3269,C00003269,A00002709,OWNER
3270,C00003270,A00002710,OWNER
3271,C00003271,A00002711,OWNER
